   节点编号          X坐标          Y坐标          Z坐标          接触状态          接触压力          接触间隙
    9098.0      160.42669        1.23497        0.00000            1.0        0.00000        0.00000
    9099.0      160.38054        0.73838        0.00000            1.0        0.00000        0.00000
    9100.0      175.04402       30.12602       -0.00106            3.0       14.84172        0.00004
    9101.0      175.07932       29.63798       -0.00130            3.0       15.01935        0.00004
    9102.0      175.16019       29.14508       -0.00160            3.0       15.35482        0.00004
    9103.0      175.24263       28.65222       -0.00201            3.0       15.81386        0.00004
    9104.0      175.32151       28.16665       -0.00254            3.0       16.39554        0.00004
    9105.0      175.39905       27.68087       -0.00314            3.0       17.03619        0.00005
    9106.0      175.47525       27.19487       -0.00384            3.0       17.77867        0.00005
    9107.0      175.55011       26.70867       -0.00463            3.0       18.59097        0.00005
    9108.0      175.62363       26.22226       -0.00552            3.0       19.48940        0.00006
    9109.0      175.69580       25.73565       -0.00649            3.0       20.44655        0.00006
    9110.0      175.76662       25.24883       -0.00753            3.0       21.44282        0.00006
    9111.0      175.83608       24.76183       -0.00865            3.0       22.48549        0.00007
    9112.0      175.90417       24.27463       -0.00984            3.0       23.55251        0.00007
    9113.0      175.97089       23.78723       -0.01108            3.0       24.63468        0.00008
    9114.0      176.03625       23.29966       -0.01238            3.0       25.71697        0.00008
    9115.0      176.10024       22.81190       -0.01370            3.0       26.79133        0.00008
    9116.0      176.16286       22.32396       -0.01506            3.0       27.84297        0.00009
    9117.0      176.22413       21.83586       -0.01643            3.0       28.86296        0.00009
    9118.0      176.28403       21.34758       -0.01779            3.0       29.83552        0.00009
    9119.0      176.34257       20.85913       -0.01914            3.0       30.76052        0.00010
    9120.0      176.39975       20.37053       -0.02045            3.0       31.62322        0.00010
    9121.0      176.45556       19.88177       -0.02170            3.0       32.41480        0.00010
    9122.0      176.51001       19.39285       -0.02289            3.0       33.14303        0.00011
    9123.0      176.56310       18.90378       -0.02398            3.0       33.78951        0.00011
    9124.0      176.61482       18.41457       -0.02498            3.0       34.35928        0.00011
    9125.0      176.65872       17.91951       -0.02584            3.0       34.83318        0.00011
    9126.0      176.70629       17.42586       -0.02658            3.0       35.23313        0.00012
    9127.0      176.75946       16.93913       -0.02715            3.0       35.54604        0.00012
    9128.0      176.81033       16.45155       -0.02758            3.0       35.78601        0.00012
    9129.0      176.85300       15.96645       -0.02783            3.0       35.90990        0.00012
    9130.0      176.89654       15.47644       -0.02791            3.0       35.95298        0.00012
    9131.0      176.93872       14.98631       -0.02783            3.0       35.91487        0.00012
    9132.0      176.97953       14.49607       -0.02757            3.0       35.77236        0.00012
    9133.0      177.01805       14.01091       -0.02715            3.0       35.54969        0.00012
    9134.0      177.05312       13.51847       -0.02658            3.0       35.23785        0.00012
    9135.0      177.08658       13.02943       -0.02584            3.0       34.82482        0.00011
    9136.0      177.12358       12.53721       -0.02498            3.0       34.34905        0.00011
    9137.0      177.16309       12.04325       -0.02399            3.0       33.79262        0.00011
